event_id,app_user_id,event_type,timestamp,properties
EVT_000825,APP_000169,spec_created,2023-10-23T01:00:00,{}
EVT_000826,APP_000169,dashboard_view,2023-07-13T11:00:00,{}
EVT_000827,APP_000169,export,2023-07-31T11:00:00,"{""count"":5}"
EVT_000828,APP_000169,settings_updated,2022-10-21T06:00:00,"{""source"":""crm""}"
EVT_000829,APP_000169,settings_updated,2023-09-18T05:00:00,"{""plan"":""starter""}"
EVT_000830,APP_000169,source_added,2022-10-06T04:00:00,"{""source"":""crm""}"
EVT_000831,APP_000170,export,2024-02-20T13:00:00,"{""count"":5}"
EVT_000832,APP_000170,export,2023-11-06T01:00:00,"{""plan"":""starter""}"
EVT_000833,APP_000171,export,2024-09-13T20:00:00,"{""count"":5}"
EVT_000834,APP_000171,reconcile_run,2024-11-04T09:00:00,{}
EVT_000835,APP_000171,settings_updated,2025-01-11T22:00:00,"{""count"":5}"
EVT_000836,APP_000171,export,2024-08-13T14:00:00,"{""source"":""crm""}"
EVT_000837,APP_000172,api_call,2024-07-16T23:00:00,{}
EVT_000838,APP_000172,source_added,2023-08-10T02:00:00,{}
EVT_000839,APP_000172,source_added,2024-07-29T03:00:00,"{""source"":""crm""}"
EVT_000840,APP_000172,source_added,2024-09-04T11:00:00,{}
EVT_000841,APP_000172,settings_updated,2023-07-24T17:00:00,"{""count"":5}"
EVT_000842,APP_000172,rule_modified,2024-03-26T13:00:00,"{""plan"":""starter""}"
EVT_000843,APP_000173,rule_modified,2024-01-02T04:00:00,"{""plan"":""starter""}"
EVT_000844,APP_000173,reconcile_run,2023-10-02T15:00:00,"{""plan"":""starter""}"
EVT_000845,APP_000173,page_view,2023-10-08T22:00:00,{}
EVT_000846,APP_000173,dashboard_view,2024-03-17T18:00:00,"{""plan"":""starter""}"
EVT_000847,APP_000173,reconcile_run,2023-11-23T19:00:00,"{""plan"":""starter""}"
EVT_000848,APP_000174,api_call,2022-06-24T15:00:00,"{""count"":5}"
EVT_000849,APP_000174,dashboard_view,2022-12-01T01:00:00,"{""source"":""crm""}"
EVT_000850,APP_000174,invite_sent,2023-03-07T01:00:00,"{""plan"":""starter""}"
EVT_000851,APP_000174,dashboard_view,2022-05-19T17:00:00,{}
EVT_000852,APP_000174,rule_modified,2022-10-15T04:00:00,"{""source"":""crm""}"
EVT_000853,APP_000174,dashboard_view,2022-11-07T13:00:00,"{""source"":""crm""}"
EVT_000854,APP_000174,rule_modified,2022-04-06T10:00:00,"{""plan"":""starter""}"
EVT_000855,APP_000174,export,2023-04-26T19:00:00,"{""count"":5}"
EVT_000856,APP_000175,invite_sent,2023-02-17T08:00:00,"{""source"":""crm""}"
EVT_000857,APP_000175,settings_updated,2022-10-31T06:00:00,"{""plan"":""starter""}"
EVT_000858,APP_000175,spec_created,2023-04-13T18:00:00,{}
EVT_000859,APP_000175,export,2023-08-12T21:00:00,{}
EVT_000860,APP_000176,dashboard_view,2023-11-16T05:00:00,"{""count"":5}"
EVT_000861,APP_000176,reconcile_run,2022-11-15T04:00:00,"{""source"":""crm""}"
EVT_000862,APP_000176,invite_sent,2024-01-18T10:00:00,"{""source"":""crm""}"
EVT_000863,APP_000176,settings_updated,2023-08-09T23:00:00,"{""count"":5}"
EVT_000864,APP_000176,reconcile_run,2023-05-26T02:00:00,"{""source"":""crm""}"
EVT_000865,APP_000176,reconcile_run,2023-03-04T09:00:00,"{""plan"":""starter""}"
EVT_000866,APP_000177,reconcile_run,2023-09-28T13:00:00,"{""source"":""crm""}"
EVT_000867,APP_000177,export,2023-05-19T11:00:00,"{""source"":""crm""}"
EVT_000868,APP_000178,settings_updated,2023-09-30T17:00:00,"{""source"":""crm""}"
EVT_000869,APP_000178,settings_updated,2023-10-20T22:00:00,"{""plan"":""starter""}"
EVT_000870,APP_000178,dashboard_view,2024-04-04T13:00:00,"{""plan"":""starter""}"
EVT_000871,APP_000178,source_added,2023-12-06T08:00:00,"{""plan"":""starter""}"
EVT_000872,APP_000179,source_added,2023-04-23T11:00:00,{}
EVT_000873,APP_000179,source_added,2024-04-18T08:00:00,"{""source"":""crm""}"
EVT_000874,APP_000179,dashboard_view,2023-10-26T20:00:00,"{""count"":5}"
EVT_000875,APP_000179,reconcile_run,2023-11-24T07:00:00,"{""count"":5}"
EVT_000876,APP_000179,reconcile_run,2023-08-03T17:00:00,"{""count"":5}"
EVT_000877,APP_000179,api_call,2023-09-01T21:00:00,"{""plan"":""starter""}"
EVT_000878,APP_000179,reconcile_run,2023-05-18T13:00:00,"{""plan"":""starter""}"
EVT_000879,APP_000179,api_call,2023-11-29T11:00:00,"{""plan"":""starter""}"
EVT_000880,APP_000180,source_added,2024-03-09T21:00:00,"{""plan"":""starter""}"
EVT_000881,APP_000180,export,2023-01-14T19:00:00,{}
EVT_000882,APP_000180,rule_modified,2024-02-21T08:00:00,{}
EVT_000883,APP_000180,reconcile_run,2024-03-02T05:00:00,"{""source"":""crm""}"
EVT_000884,APP_000180,export,2023-08-07T00:00:00,"{""plan"":""starter""}"
EVT_000885,APP_000180,export,2023-11-05T17:00:00,"{""plan"":""starter""}"
EVT_000886,APP_000181,rule_modified,2023-08-14T16:00:00,"{""plan"":""starter""}"
EVT_000887,APP_000181,spec_created,2023-02-07T08:00:00,"{""source"":""crm""}"
EVT_000888,APP_000181,rule_modified,2022-11-02T11:00:00,"{""count"":5}"
EVT_000889,APP_000181,dashboard_view,2022-10-08T18:00:00,"{""plan"":""starter""}"
EVT_000890,APP_000181,spec_created,2022-08-13T04:00:00,{}
EVT_000891,APP_000181,rule_modified,2023-01-06T02:00:00,"{""count"":5}"
EVT_000892,APP_000182,settings_updated,2024-06-30T15:00:00,"{""source"":""crm""}"
EVT_000893,APP_000182,page_view,2024-10-17T15:00:00,"{""source"":""crm""}"
EVT_000894,APP_000182,page_view,2024-08-25T08:00:00,"{""count"":5}"
EVT_000895,APP_000182,spec_created,2024-06-10T04:00:00,"{""plan"":""starter""}"
EVT_000896,APP_000183,dashboard_view,2023-09-21T13:00:00,{}
EVT_000897,APP_000183,export,2023-02-12T22:00:00,{}
EVT_000898,APP_000183,spec_created,2023-03-09T14:00:00,"{""count"":5}"
EVT_000899,APP_000183,rule_modified,2023-01-29T18:00:00,"{""plan"":""starter""}"
EVT_000900,APP_000183,rule_modified,2022-08-30T03:00:00,{}
EVT_000901,APP_000184,invite_sent,2023-10-21T14:00:00,"{""plan"":""starter""}"
EVT_000902,APP_000184,settings_updated,2024-04-06T09:00:00,{}
EVT_000903,APP_000184,api_call,2023-08-27T22:00:00,"{""source"":""crm""}"
EVT_000904,APP_000184,invite_sent,2023-08-04T08:00:00,"{""count"":5}"
EVT_000905,APP_000184,export,2024-08-17T08:00:00,"{""plan"":""starter""}"
EVT_000906,APP_000184,export,2023-11-09T16:00:00,"{""plan"":""starter""}"
EVT_000907,APP_000185,invite_sent,2024-05-16T21:00:00,{}
EVT_000908,APP_000185,page_view,2024-08-20T13:00:00,{}
EVT_000909,APP_000185,source_added,2023-07-29T10:00:00,"{""source"":""crm""}"
EVT_000910,APP_000185,export,2024-02-19T13:00:00,"{""source"":""crm""}"
EVT_000911,APP_000185,export,2023-12-11T03:00:00,{}
EVT_000912,APP_000186,dashboard_view,2024-02-19T10:00:00,"{""source"":""crm""}"
EVT_000913,APP_000186,invite_sent,2024-07-16T00:00:00,"{""plan"":""starter""}"
EVT_000914,APP_000187,source_added,2023-03-26T21:00:00,"{""plan"":""starter""}"
EVT_000915,APP_000187,export,2022-08-09T17:00:00,{}
EVT_000916,APP_000187,api_call,2023-08-11T03:00:00,{}
EVT_000917,APP_000188,invite_sent,2022-10-31T18:00:00,"{""plan"":""starter""}"
EVT_000918,APP_000188,source_added,2022-12-02T20:00:00,"{""count"":5}"
EVT_000919,APP_000188,source_added,2022-10-13T16:00:00,"{""source"":""crm""}"
EVT_000920,APP_000188,source_added,2022-10-18T20:00:00,"{""plan"":""starter""}"
EVT_000921,APP_000188,source_added,2022-03-14T16:00:00,"{""count"":5}"
EVT_000922,APP_000189,settings_updated,2024-02-23T11:00:00,{}
EVT_000923,APP_000189,source_added,2024-12-24T00:00:00,"{""source"":""crm""}"
EVT_000924,APP_000189,dashboard_view,2024-08-16T02:00:00,"{""count"":5}"
EVT_000925,APP_000189,api_call,2024-02-17T20:00:00,"{""plan"":""starter""}"
EVT_000926,APP_000190,page_view,2024-08-02T03:00:00,{}
EVT_000927,APP_000190,source_added,2023-09-05T22:00:00,"{""plan"":""starter""}"
EVT_000928,APP_000190,source_added,2024-07-15T12:00:00,"{""source"":""crm""}"
EVT_000929,APP_000190,page_view,2023-11-23T01:00:00,"{""count"":5}"
EVT_000930,APP_000190,settings_updated,2024-03-05T20:00:00,"{""source"":""crm""}"
EVT_000931,APP_000190,invite_sent,2024-09-23T15:00:00,"{""source"":""crm""}"
EVT_000932,APP_000191,settings_updated,2023-12-16T22:00:00,"{""plan"":""starter""}"
EVT_000933,APP_000191,reconcile_run,2024-02-18T17:00:00,{}
EVT_000934,APP_000191,settings_updated,2023-08-17T04:00:00,"{""plan"":""starter""}"
EVT_000935,APP_000191,api_call,2024-10-29T15:00:00,"{""count"":5}"
EVT_000936,APP_000191,rule_modified,2024-06-30T18:00:00,"{""source"":""crm""}"
EVT_000937,APP_000192,rule_modified,2024-05-01T21:00:00,"{""count"":5}"
EVT_000938,APP_000192,dashboard_view,2024-11-05T19:00:00,"{""source"":""crm""}"
EVT_000939,APP_000192,reconcile_run,2023-10-04T00:00:00,"{""source"":""crm""}"
EVT_000940,APP_000192,source_added,2024-01-16T18:00:00,"{""plan"":""starter""}"
EVT_000941,APP_000193,dashboard_view,2024-05-29T07:00:00,"{""plan"":""starter""}"
EVT_000942,APP_000193,rule_modified,2023-09-24T05:00:00,{}
EVT_000943,APP_000193,export,2023-02-26T05:00:00,"{""plan"":""starter""}"
EVT_000944,APP_000193,settings_updated,2024-03-31T16:00:00,{}
EVT_000945,APP_000193,source_added,2023-03-28T09:00:00,"{""count"":5}"
EVT_000946,APP_000193,api_call,2024-05-29T10:00:00,"{""source"":""crm""}"
EVT_000947,APP_000193,page_view,2024-04-22T12:00:00,"{""count"":5}"
EVT_000948,APP_000194,dashboard_view,2024-11-16T00:00:00,"{""source"":""crm""}"
EVT_000949,APP_000194,dashboard_view,2024-06-04T03:00:00,{}
EVT_000950,APP_000194,api_call,2024-09-11T05:00:00,"{""count"":5}"
EVT_000951,APP_000194,reconcile_run,2024-10-08T07:00:00,"{""source"":""crm""}"
EVT_000952,APP_000194,settings_updated,2024-10-31T13:00:00,"{""plan"":""starter""}"
EVT_000953,APP_000194,invite_sent,2024-03-10T17:00:00,"{""plan"":""starter""}"
EVT_000954,APP_000194,reconcile_run,2024-07-30T02:00:00,"{""count"":5}"
EVT_000955,APP_000194,source_added,2023-12-12T09:00:00,"{""source"":""crm""}"
EVT_000956,APP_000195,api_call,2023-09-04T14:00:00,{}
EVT_000957,APP_000195,rule_modified,2023-06-21T08:00:00,{}
EVT_000958,APP_000195,reconcile_run,2023-05-11T01:00:00,"{""count"":5}"
EVT_000959,APP_000195,spec_created,2022-07-23T15:00:00,"{""count"":5}"
EVT_000960,APP_000195,dashboard_view,2022-06-21T19:00:00,{}
EVT_000961,APP_000196,reconcile_run,2023-11-30T12:00:00,"{""source"":""crm""}"
EVT_000962,APP_000196,dashboard_view,2023-02-11T11:00:00,"{""plan"":""starter""}"
EVT_000963,APP_000196,rule_modified,2022-12-29T20:00:00,"{""plan"":""starter""}"
EVT_000964,APP_000196,dashboard_view,2023-04-01T15:00:00,"{""plan"":""starter""}"
EVT_000965,APP_000196,api_call,2023-07-12T01:00:00,"{""plan"":""starter""}"
EVT_000966,APP_000197,page_view,2025-02-12T16:00:00,"{""count"":5}"
EVT_000967,APP_000197,reconcile_run,2024-11-02T03:00:00,"{""count"":5}"
EVT_000968,APP_000197,export,2024-08-12T08:00:00,"{""plan"":""starter""}"
EVT_000969,APP_000197,page_view,2025-02-10T04:00:00,"{""count"":5}"
EVT_000970,APP_000197,source_added,2023-11-10T16:00:00,"{""plan"":""starter""}"
EVT_000971,APP_000198,spec_created,2022-11-06T20:00:00,"{""source"":""crm""}"
EVT_000972,APP_000198,settings_updated,2023-01-15T20:00:00,{}
EVT_000973,APP_000198,rule_modified,2023-09-13T04:00:00,{}
EVT_000974,APP_000198,spec_created,2022-08-11T08:00:00,"{""source"":""crm""}"
EVT_000975,APP_000198,export,2022-07-08T14:00:00,{}
EVT_000976,APP_000198,invite_sent,2022-10-04T09:00:00,"{""plan"":""starter""}"
EVT_000977,APP_000198,rule_modified,2022-11-20T02:00:00,{}
EVT_000978,APP_000198,dashboard_view,2023-05-05T17:00:00,"{""plan"":""starter""}"
EVT_000979,APP_000199,rule_modified,2022-12-07T03:00:00,"{""plan"":""starter""}"
EVT_000980,APP_000199,reconcile_run,2023-05-01T00:00:00,"{""source"":""crm""}"
EVT_000981,APP_000200,dashboard_view,2024-06-24T20:00:00,"{""source"":""crm""}"
EVT_000982,APP_000200,reconcile_run,2025-03-29T06:00:00,"{""plan"":""starter""}"
EVT_000983,APP_000200,settings_updated,2024-09-25T06:00:00,{}
EVT_000984,APP_000200,rule_modified,2024-01-30T09:00:00,"{""count"":5}"
EVT_000985,APP_000200,reconcile_run,2023-12-16T00:00:00,{}
EVT_000986,APP_000200,rule_modified,2024-01-13T04:00:00,"{""source"":""crm""}"
EVT_000987,APP_000200,dashboard_view,2024-03-29T15:00:00,"{""plan"":""starter""}"
EVT_000988,APP_000200,spec_created,2023-12-27T10:00:00,"{""count"":5}"
EVT_000989,APP_000201,settings_updated,2023-03-11T15:00:00,{}
EVT_000990,APP_000201,invite_sent,2023-03-15T11:00:00,"{""plan"":""starter""}"
EVT_000991,APP_000201,export,2022-06-05T10:00:00,"{""plan"":""starter""}"
EVT_000992,APP_000201,invite_sent,2022-09-18T10:00:00,{}
EVT_000993,APP_000202,rule_modified,2022-06-21T15:00:00,{}
EVT_000994,APP_000202,spec_created,2022-04-23T21:00:00,"{""plan"":""starter""}"
EVT_000995,APP_000202,dashboard_view,2023-01-15T01:00:00,"{""count"":5}"
EVT_000996,APP_000202,rule_modified,2023-03-16T17:00:00,{}
EVT_000997,APP_000202,export,2022-05-04T21:00:00,"{""count"":5}"
EVT_000998,APP_000202,invite_sent,2022-11-06T14:00:00,"{""plan"":""starter""}"
EVT_000999,APP_000203,reconcile_run,2023-10-22T23:00:00,"{""plan"":""starter""}"
EVT_001000,APP_000203,rule_modified,2024-08-17T01:00:00,"{""source"":""crm""}"
EVT_001001,APP_000204,export,2022-03-19T22:00:00,"{""plan"":""starter""}"
EVT_001002,APP_000204,export,2023-07-19T11:00:00,{}
EVT_001003,APP_000205,spec_created,2023-08-10T07:00:00,"{""plan"":""starter""}"
EVT_001004,APP_000205,source_added,2023-12-24T13:00:00,{}
EVT_001005,APP_000205,spec_created,2024-01-31T01:00:00,"{""source"":""crm""}"
EVT_001006,APP_000205,reconcile_run,2023-12-01T04:00:00,"{""plan"":""starter""}"
EVT_001007,APP_000205,dashboard_view,2024-01-29T10:00:00,"{""plan"":""starter""}"
EVT_001008,APP_000205,export,2024-04-08T18:00:00,"{""source"":""crm""}"
EVT_001009,APP_000205,source_added,2024-01-31T15:00:00,"{""source"":""crm""}"
EVT_001010,APP_000206,invite_sent,2023-07-19T00:00:00,"{""plan"":""starter""}"
EVT_001011,APP_000206,reconcile_run,2023-07-11T09:00:00,"{""count"":5}"
EVT_001012,APP_000206,dashboard_view,2023-03-24T16:00:00,{}
EVT_001013,APP_000207,spec_created,2023-05-20T15:00:00,"{""plan"":""starter""}"
EVT_001014,APP_000207,export,2023-09-17T22:00:00,"{""count"":5}"
EVT_001015,APP_000207,dashboard_view,2023-04-25T16:00:00,"{""source"":""crm""}"
EVT_001016,APP_000207,reconcile_run,2023-03-12T10:00:00,"{""count"":5}"
EVT_001017,APP_000208,export,2022-09-05T07:00:00,{}
EVT_001018,APP_000208,source_added,2022-07-07T17:00:00,"{""plan"":""starter""}"
EVT_001019,APP_000209,spec_created,2024-05-14T16:00:00,{}
EVT_001020,APP_000209,reconcile_run,2024-01-30T12:00:00,"{""count"":5}"
EVT_001021,APP_000209,api_call,2024-08-14T18:00:00,"{""count"":5}"
EVT_001022,APP_000209,api_call,2024-05-05T18:00:00,"{""count"":5}"
EVT_001023,APP_000209,rule_modified,2023-11-27T23:00:00,"{""count"":5}"
EVT_001024,APP_000209,source_added,2024-05-13T23:00:00,{}
EVT_001025,APP_000209,page_view,2023-11-17T14:00:00,"{""source"":""crm""}"
EVT_001026,APP_000209,invite_sent,2024-01-07T17:00:00,"{""plan"":""starter""}"
EVT_001027,APP_000210,api_call,2024-02-26T22:00:00,{}
EVT_001028,APP_000210,spec_created,2024-06-06T02:00:00,{}
EVT_001029,APP_000211,page_view,2023-11-20T09:00:00,"{""source"":""crm""}"
EVT_001030,APP_000211,settings_updated,2023-07-31T18:00:00,"{""count"":5}"
EVT_001031,APP_000211,rule_modified,2023-03-14T20:00:00,"{""source"":""crm""}"
EVT_001032,APP_000212,source_added,2023-02-21T00:00:00,"{""source"":""crm""}"
EVT_001033,APP_000212,rule_modified,2022-08-28T09:00:00,"{""source"":""crm""}"
EVT_001034,APP_000212,source_added,2022-10-16T07:00:00,"{""source"":""crm""}"
EVT_001035,APP_000212,source_added,2022-11-10T02:00:00,"{""plan"":""starter""}"
EVT_001036,APP_000212,reconcile_run,2023-01-05T10:00:00,{}
EVT_001037,APP_000212,settings_updated,2023-02-08T00:00:00,{}
EVT_001038,APP_000212,page_view,2023-07-19T19:00:00,"{""source"":""crm""}"
EVT_001039,APP_000212,invite_sent,2022-06-06T22:00:00,"{""count"":5}"
EVT_001040,APP_000213,export,2023-03-17T08:00:00,{}
EVT_001041,APP_000213,source_added,2024-02-11T08:00:00,"{""plan"":""starter""}"
EVT_001042,APP_000213,export,2023-03-19T10:00:00,{}
EVT_001043,APP_000213,export,2023-08-17T03:00:00,"{""source"":""crm""}"
EVT_001044,APP_000213,source_added,2023-05-26T07:00:00,"{""count"":5}"
EVT_001045,APP_000214,reconcile_run,2024-03-27T14:00:00,"{""count"":5}"
EVT_001046,APP_000214,api_call,2023-10-25T13:00:00,"{""plan"":""starter""}"
EVT_001047,APP_000214,source_added,2024-04-24T11:00:00,"{""count"":5}"
EVT_001048,APP_000214,spec_created,2024-09-23T18:00:00,{}
EVT_001049,APP_000214,source_added,2023-11-14T12:00:00,"{""plan"":""starter""}"
EVT_001050,APP_000215,dashboard_view,2024-02-14T04:00:00,"{""plan"":""starter""}"
EVT_001051,APP_000215,rule_modified,2024-10-28T15:00:00,"{""plan"":""starter""}"
EVT_001052,APP_000215,export,2024-04-04T19:00:00,{}
EVT_001053,APP_000215,source_added,2023-09-25T09:00:00,"{""source"":""crm""}"
EVT_001054,APP_000216,reconcile_run,2025-02-17T21:00:00,"{""count"":5}"
EVT_001055,APP_000216,rule_modified,2024-04-09T04:00:00,{}
EVT_001056,APP_000216,dashboard_view,2025-02-13T01:00:00,"{""count"":5}"
EVT_001057,APP_000216,dashboard_view,2023-11-20T16:00:00,{}
EVT_001058,APP_000216,invite_sent,2024-07-13T10:00:00,"{""plan"":""starter""}"
EVT_001059,APP_000216,reconcile_run,2025-02-19T14:00:00,"{""plan"":""starter""}"
EVT_001060,APP_000217,page_view,2023-06-12T21:00:00,"{""count"":5}"
EVT_001061,APP_000217,api_call,2023-04-19T19:00:00,"{""plan"":""starter""}"
EVT_001062,APP_000217,rule_modified,2022-09-20T21:00:00,{}
EVT_001063,APP_000217,reconcile_run,2023-09-19T16:00:00,{}
EVT_001064,APP_000217,spec_created,2022-08-12T03:00:00,{}
EVT_001065,APP_000218,api_call,2023-10-17T15:00:00,"{""plan"":""starter""}"
EVT_001066,APP_000218,export,2023-08-30T09:00:00,"{""source"":""crm""}"
EVT_001067,APP_000218,page_view,2023-09-02T22:00:00,{}
EVT_001068,APP_000218,reconcile_run,2024-07-26T02:00:00,"{""count"":5}"
EVT_001069,APP_000218,dashboard_view,2023-07-25T01:00:00,"{""count"":5}"
EVT_001070,APP_000219,spec_created,2024-02-08T15:00:00,"{""plan"":""starter""}"
EVT_001071,APP_000219,reconcile_run,2024-09-25T07:00:00,"{""count"":5}"
EVT_001072,APP_000219,invite_sent,2024-02-12T18:00:00,"{""plan"":""starter""}"
EVT_001073,APP_000219,source_added,2025-01-06T14:00:00,{}
EVT_001074,APP_000219,export,2024-09-08T10:00:00,"{""source"":""crm""}"
EVT_001075,APP_000219,rule_modified,2024-03-23T16:00:00,"{""count"":5}"
EVT_001076,APP_000220,spec_created,2023-07-27T12:00:00,"{""count"":5}"
EVT_001077,APP_000220,dashboard_view,2023-10-15T11:00:00,"{""source"":""crm""}"
EVT_001078,APP_000220,spec_created,2022-09-05T16:00:00,"{""source"":""crm""}"
EVT_001079,APP_000220,dashboard_view,2023-02-11T05:00:00,"{""count"":5}"
EVT_001080,APP_000220,export,2023-05-13T08:00:00,"{""count"":5}"
EVT_001081,APP_000220,rule_modified,2022-09-09T12:00:00,{}
EVT_001082,APP_000220,dashboard_view,2023-09-06T02:00:00,{}
EVT_001083,APP_000221,api_call,2023-01-30T00:00:00,"{""source"":""crm""}"
EVT_001084,APP_000221,invite_sent,2022-04-07T06:00:00,{}
EVT_001085,APP_000221,rule_modified,2022-03-14T06:00:00,"{""source"":""crm""}"
EVT_001086,APP_000221,api_call,2023-01-29T15:00:00,"{""source"":""crm""}"
EVT_001087,APP_000221,dashboard_view,2022-06-19T13:00:00,"{""count"":5}"
EVT_001088,APP_000222,export,2023-06-07T01:00:00,"{""count"":5}"
EVT_001089,APP_000222,page_view,2023-08-23T06:00:00,{}
EVT_001090,APP_000222,source_added,2023-01-14T09:00:00,"{""source"":""crm""}"
EVT_001091,APP_000222,reconcile_run,2023-01-18T00:00:00,"{""plan"":""starter""}"
EVT_001092,APP_000222,page_view,2023-10-10T23:00:00,{}
EVT_001093,APP_000222,spec_created,2023-07-03T15:00:00,"{""source"":""crm""}"
EVT_001094,APP_000222,export,2023-03-30T12:00:00,{}
EVT_001095,APP_000222,rule_modified,2023-04-07T10:00:00,"{""plan"":""starter""}"
EVT_001096,APP_000223,source_added,2024-09-22T02:00:00,"{""plan"":""starter""}"
EVT_001097,APP_000223,invite_sent,2024-12-29T04:00:00,"{""source"":""crm""}"
EVT_001098,APP_000223,settings_updated,2023-12-17T22:00:00,"{""source"":""crm""}"
EVT_001099,APP_000223,dashboard_view,2024-12-17T01:00:00,"{""plan"":""starter""}"
EVT_001100,APP_000223,spec_created,2024-08-25T15:00:00,"{""count"":5}"
EVT_001101,APP_000223,page_view,2023-11-18T10:00:00,"{""plan"":""starter""}"
EVT_001102,APP_000223,source_added,2024-10-21T22:00:00,"{""plan"":""starter""}"
EVT_001103,APP_000224,reconcile_run,2023-11-20T00:00:00,"{""count"":5}"
EVT_001104,APP_000224,rule_modified,2023-03-16T16:00:00,"{""plan"":""starter""}"
EVT_001105,APP_000224,invite_sent,2022-10-13T15:00:00,"{""source"":""crm""}"
EVT_001106,APP_000224,rule_modified,2022-11-03T08:00:00,"{""source"":""crm""}"
EVT_001107,APP_000224,invite_sent,2023-06-30T05:00:00,"{""source"":""crm""}"
EVT_001108,APP_000224,api_call,2023-09-23T09:00:00,"{""count"":5}"
EVT_001109,APP_000224,page_view,2023-02-28T17:00:00,{}
EVT_001110,APP_000225,rule_modified,2023-06-23T02:00:00,"{""plan"":""starter""}"
EVT_001111,APP_000225,invite_sent,2023-07-06T07:00:00,"{""count"":5}"
EVT_001112,APP_000225,source_added,2022-11-18T17:00:00,"{""count"":5}"
EVT_001113,APP_000225,export,2023-07-14T06:00:00,"{""plan"":""starter""}"
EVT_001114,APP_000226,source_added,2024-05-23T06:00:00,"{""source"":""crm""}"
EVT_001115,APP_000226,export,2023-04-15T13:00:00,"{""plan"":""starter""}"
EVT_001116,APP_000227,api_call,2023-05-02T23:00:00,"{""plan"":""starter""}"
EVT_001117,APP_000227,source_added,2023-11-15T01:00:00,"{""count"":5}"
EVT_001118,APP_000227,invite_sent,2024-03-30T11:00:00,{}
EVT_001119,APP_000227,reconcile_run,2024-01-05T03:00:00,"{""plan"":""starter""}"
EVT_001120,APP_000227,spec_created,2024-08-06T16:00:00,"{""source"":""crm""}"
EVT_001121,APP_000227,page_view,2023-12-11T12:00:00,"{""count"":5}"
EVT_001122,APP_000228,settings_updated,2024-06-04T03:00:00,"{""count"":5}"
EVT_001123,APP_000228,page_view,2024-02-06T13:00:00,"{""plan"":""starter""}"
EVT_001124,APP_000228,page_view,2024-05-25T05:00:00,"{""source"":""crm""}"
EVT_001125,APP_000229,api_call,2023-10-14T16:00:00,"{""plan"":""starter""}"
EVT_001126,APP_000229,export,2023-10-07T13:00:00,"{""count"":5}"
EVT_001127,APP_000229,spec_created,2022-11-25T15:00:00,"{""source"":""crm""}"
EVT_001128,APP_000229,rule_modified,2023-12-03T11:00:00,"{""plan"":""starter""}"
EVT_001129,APP_000229,source_added,2024-01-08T14:00:00,"{""count"":5}"
EVT_001130,APP_000230,reconcile_run,2022-07-01T08:00:00,"{""count"":5}"
EVT_001131,APP_000230,invite_sent,2022-08-04T00:00:00,{}
EVT_001132,APP_000231,page_view,2023-11-22T04:00:00,"{""source"":""crm""}"
EVT_001133,APP_000231,page_view,2023-06-30T17:00:00,"{""source"":""crm""}"
EVT_001134,APP_000231,api_call,2023-06-02T06:00:00,"{""plan"":""starter""}"
EVT_001135,APP_000231,invite_sent,2022-10-23T05:00:00,{}
EVT_001136,APP_000231,settings_updated,2023-06-22T23:00:00,"{""plan"":""starter""}"
EVT_001137,APP_000231,api_call,2023-09-29T17:00:00,"{""plan"":""starter""}"
EVT_001138,APP_000231,dashboard_view,2023-07-18T03:00:00,"{""source"":""crm""}"
EVT_001139,APP_000232,source_added,2023-02-05T15:00:00,"{""count"":5}"
EVT_001140,APP_000232,api_call,2023-01-16T02:00:00,"{""plan"":""starter""}"
EVT_001141,APP_000232,rule_modified,2022-09-15T12:00:00,"{""source"":""crm""}"
EVT_001142,APP_000232,dashboard_view,2023-07-15T13:00:00,{}
EVT_001143,APP_000233,settings_updated,2023-10-26T17:00:00,{}
EVT_001144,APP_000233,settings_updated,2023-05-04T09:00:00,{}
EVT_001145,APP_000233,spec_created,2023-06-05T08:00:00,{}
EVT_001146,APP_000233,rule_modified,2023-09-22T01:00:00,{}
EVT_001147,APP_000233,api_call,2022-10-11T21:00:00,"{""plan"":""starter""}"
EVT_001148,APP_000233,source_added,2023-06-03T22:00:00,"{""plan"":""starter""}"
EVT_001149,APP_000234,dashboard_view,2023-03-06T01:00:00,"{""plan"":""starter""}"
EVT_001150,APP_000234,spec_created,2022-06-26T16:00:00,"{""count"":5}"
EVT_001151,APP_000234,rule_modified,2023-06-04T02:00:00,"{""plan"":""starter""}"
EVT_001152,APP_000234,reconcile_run,2022-06-21T08:00:00,"{""count"":5}"
EVT_001153,APP_000234,invite_sent,2023-06-30T05:00:00,"{""source"":""crm""}"
EVT_001154,APP_000235,invite_sent,2023-09-14T01:00:00,"{""count"":5}"
EVT_001155,APP_000235,invite_sent,2023-01-01T23:00:00,{}
EVT_001156,APP_000235,export,2023-01-13T18:00:00,"{""source"":""crm""}"
EVT_001157,APP_000235,spec_created,2022-07-31T12:00:00,"{""source"":""crm""}"
EVT_001158,APP_000235,reconcile_run,2023-02-20T16:00:00,"{""count"":5}"
EVT_001159,APP_000235,rule_modified,2022-12-28T01:00:00,"{""source"":""crm""}"
EVT_001160,APP_000235,api_call,2022-07-23T13:00:00,"{""count"":5}"
EVT_001161,APP_000236,settings_updated,2023-09-29T04:00:00,"{""plan"":""starter""}"
